RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Capacity (mAh)	Voltage (V)
131.24	3.47
134.6	3.4626
137.97	3.4551
141.33	3.4474
144.7	3.4387
148.06	3.43
151.43	3.4198
154.79	3.4074
158.16	3.3841
161.52	3.3407
164.38	3.2905
164.89	3.2806
167.11	3.2304
168.25	3.2012
169.92	3.151
171.35	3.1008
171.62	3.0908
172.75	3.0403
173.53	2.9997
0	3.0171
0.43	3.0673
1.15	3.1175
1.68	3.1463
2.78	3.1963
3.36	3.2186
4.9	3.2688
5.04	3.2728
6.73	3.3162
8.41	3.3528
10.09	3.3841
11.77	3.4114
13.45	3.4347
15.13	3.4526
16.82	3.4632
18.5	3.4688
20.18	3.4734
21.86	3.4774
23.54	3.4812
25.22	3.4852
26.91	3.4889
28.59	3.4926
30.27	3.496
31.95	3.5001
33.63	3.5038
35.31	3.5078
37	3.5122
38.68	3.5165
40.36	3.5215
42.04	3.5274
43.72	3.5329
45.4	3.5391
47.09	3.5456
48.77	3.5522
50.45	3.5584
52.13	3.5646
53.81	3.5711
55.49	3.5779
57.18	3.5847
58.86	3.5909
60.54	3.5965
62.22	3.6027
63.9	3.6086
65.58	3.6151
67.27	3.6216
68.95	3.6278
70.63	3.6334
72.31	3.6377
73.99	3.6421
75.67	3.6464
77.36	3.6511
79.04	3.656
80.72	3.661
82.4	3.6659
84.08	3.6709
85.76	3.6762
87.45	3.6817
89.13	3.6873
90.81	3.6929
92.49	3.6985
94.17	3.7044
95.85	3.7106
97.54	3.7168
99.22	3.7233
100.9	3.7301
102.58	3.7372
104.26	3.7444
105.94	3.7518
107.63	3.7589
109.31	3.767
110.99	3.7748
112.67	3.7825
114.35	3.7906
116.03	3.7986
117.72	3.8064
119.4	3.8147
121.08	3.8231
122.76	3.8312
124.44	3.8395
126.12	3.8473
127.81	3.8554
129.49	3.8637
131.17	3.8721
132.85	3.8805
134.53	3.8885
136.21	3.8969
137.9	3.905
139.58	3.9133
141.26	3.922
142.94	3.9301
144.62	3.9388
146.3	3.9474
147.99	3.9558
149.67	3.9645
151.35	3.9738
153.03	3.9825
154.71	3.9915
156.39	4.0008
158.08	4.0097
159.76	4.019
161.44	4.0287
163.12	4.0383
164.8	4.0479
166.48	4.0578
168.17	4.0674
169.85	4.0776
171.53	4.0876
173.21	4.0975
174.16	4.0975
0	4.0935
1.68	4.0643
3.36	4.0485
5.04	4.0349
6.73	4.0228
8.41	4.0119
10.09	4.0008
11.77	3.9905
13.45	3.98
15.13	3.9701
16.82	3.9601
18.5	3.9505
20.18	3.9409
21.86	3.9316
23.54	3.922
25.22	3.9133
26.91	3.9046
28.59	3.8953
30.27	3.8867
31.95	3.8777
33.63	3.869
35.31	3.8606
37	3.8519
38.68	3.8436
40.36	3.8349
42.04	3.8262
43.72	3.8175
45.4	3.8092
47.09	3.8008
48.77	3.7921
50.45	3.7837
52.13	3.7751
53.81	3.7667
55.49	3.7589
57.18	3.7506
58.86	3.7425
60.54	3.7341
62.22	3.7264
63.9	3.7189
65.58	3.7112
67.27	3.7038
68.95	3.6969
70.63	3.6898
72.31	3.683
73.99	3.6765
75.67	3.67
77.36	3.6638
79.04	3.6579
80.72	3.6523
82.4	3.6461
84.08	3.6399
85.76	3.634
87.45	3.6281
89.13	3.6225
90.81	3.6176
92.49	3.6126
94.17	3.6073
95.85	3.603
97.54	3.5984
99.22	3.5937
100.9	3.5884
102.58	3.5838
104.26	3.5791
105.94	3.5745
107.63	3.5698
109.31	3.5652
110.99	3.5605
112.67	3.5556
114.35	3.5503
116.03	3.5447
117.72	3.5385
119.4	3.5317
121.08	3.5243
122.76	3.5174
124.44	3.5109
126.12	3.5035
127.81	3.4957
129.49	3.4886
131.17	3.4827
132.85	3.479
134.53	3.4756
136.21	3.4725
137.9	3.4694
139.58	3.466
141.26	3.4623
142.94	3.4588
144.62	3.4551
146.3	3.4514
147.99	3.448
149.67	3.4437
151.35	3.4393
153.03	3.4343
154.71	3.4288
156.39	3.4207
158.08	3.4105
159.76	3.3937
161.44	3.3727
163.12	3.3482
164.8	3.32
166.48	3.2877
168.17	3.2517
169.85	3.2102
171.53	3.1622
173	3.1122
173.21	3.1045
174.43	3.0543
174.89	3.0329
175.54	2.9997
0	3.0096
0.5	3.0598
1.27	3.1098
1.68	3.1318
2.79	3.1823
3.36	3.204
4.87	3.2542
5.04	3.2592
6.73	3.3038
8.41	3.3417
10.09	3.3739
11.77	3.4021
13.45	3.4269
15.13	3.4468
16.82	3.4604
18.5	3.4675
20.18	3.4725
21.86	3.4765
23.54	3.4805
25.22	3.4843
26.91	3.488
28.59	3.4914
30.27	3.4951
31.95	3.4991
33.63	3.5029
35.31	3.5066
37	3.5106
38.68	3.5146
40.36	3.5196
42.04	3.5249
43.72	3.5305
45.4	3.5363
47.09	3.5425
48.77	3.5491
50.45	3.5556
52.13	3.5618
53.81	3.568
55.49	3.5745
57.18	3.5813
58.86	3.5881
60.54	3.594
62.22	3.5996
63.9	3.6055
65.58	3.6117
67.27	3.6182
68.95	3.625
70.63	3.6309
72.31	3.6356
73.99	3.6399
75.67	3.6442
77.36	3.6486
79.04	3.6532
80.72	3.6582
82.4	3.6631
84.08	3.6681
85.76	3.6734
87.45	3.6786
89.13	3.6842
90.81	3.6898
92.49	3.6951
94.17	3.7007
95.85	3.7072
97.54	3.7131
99.22	3.7196
100.9	3.7258
102.58	3.7326
104.26	3.74
105.94	3.7472
107.63	3.7546
109.31	3.762
110.99	3.7695
112.67	3.7772
114.35	3.7853
116.03	3.7934
117.72	3.8011
119.4	3.8092
121.08	3.8175
122.76	3.8256
124.44	3.8337
126.12	3.842
127.81	3.8498
129.49	3.8581
131.17	3.8665
132.85	3.8746
134.53	3.8826
136.21	3.891
137.9	3.8994
139.58	3.9074
141.26	3.9158
142.94	3.9242
144.62	3.9326
146.3	3.9409
147.99	3.9499
149.67	3.9583
151.35	3.967
153.03	3.976
154.71	3.9849
156.39	3.9939
158.08	4.0032
159.76	4.0125
161.44	4.0215
163.12	4.0314
164.8	4.0407
166.48	4.0507
168.17	4.0603
169.85	4.0699
171.53	4.0801
173.21	4.09
174.83	4.0975
175.45	4.0975
0	4.0935
1.68	4.0643
3.36	4.0485
5.04	4.0352
6.73	4.0231
8.41	4.0119
10.09	4.0008
11.77	3.9905
13.45	3.9803
15.13	3.9704
16.82	3.9601
18.5	3.9505
20.18	3.9409
21.86	3.9316
23.54	3.9226
25.22	3.9133
26.91	3.9043
28.59	3.895
30.27	3.8867
31.95	3.8777
33.63	3.869
35.31	3.8606
37	3.8516
38.68	3.8433
40.36	3.8346
42.04	3.8262
43.72	3.8172
45.4	3.8089
47.09	3.8008
48.77	3.7921
50.45	3.7837
52.13	3.7751
53.81	3.7667
55.49	3.7586
57.18	3.7503
58.86	3.7422
60.54	3.7341
62.22	3.7261
63.9	3.7186
65.58	3.7109
67.27	3.7038
68.95	3.6966
70.63	3.6895
72.31	3.6827
73.99	3.6762
75.67	3.6697
77.36	3.6638
79.04	3.6579
80.72	3.6523
82.4	3.6458
84.08	3.6399
85.76	3.634
87.45	3.6278
89.13	3.6225
90.81	3.6176
92.49	3.6126
94.17	3.6073
95.85	3.6027
97.54	3.598
99.22	3.5937
100.9	3.5887
102.58	3.5838
104.26	3.5791
105.94	3.5745
107.63	3.5698
109.31	3.5652
110.99	3.5605
112.67	3.5556
114.35	3.5503
116.03	3.5444
117.72	3.5382
119.4	3.5314
121.08	3.5243
122.76	3.5174
124.44	3.5109
126.12	3.5035
127.81	3.4954
129.49	3.4883
131.17	3.4824
132.85	3.479
134.53	3.4756
136.21	3.4725
137.9	3.4691
139.58	3.466
141.26	3.4619
142.94	3.4588
144.62	3.4551
146.3	3.4517
147.99	3.4477
149.67	3.4433
151.35	3.4393
153.03	3.4343
154.71	3.4288
156.39	3.421
158.08	3.4099
159.76	3.3934
161.44	3.372
163.12	3.3472
164.8	3.3184
166.48	3.2865
168.17	3.2499
169.85	3.2087
171.53	3.1603
172.99	3.1101
173.21	3.1023
174.42	3.0521
174.89	3.0301
175.48	2.9997
0	3.0096
0.51	3.0598
1.28	3.1098
1.68	3.1312
2.78	3.1814
3.36	3.2037
4.87	3.2539
5.04	3.2589
6.73	3.3038
8.41	3.3413
10.09	3.3736
11.77	3.4021
13.45	3.4266
15.13	3.4468
16.82	3.4604
18.5	3.4675
20.18	3.4725
21.86	3.4765
23.54	3.4805
25.23	3.4843
26.91	3.488
28.59	3.4914
30.27	3.4951
31.95	3.4991
33.63	3.5029
35.31	3.5066
37	3.5106
38.68	3.515
40.36	3.5196
42.04	3.5249
43.72	3.5305
45.4	3.5367
47.09	3.5425
48.77	3.5491
50.45	3.5556
52.13	3.5618
53.81	3.568
55.49	3.5745
57.18	3.5813
58.86	3.5881
60.54	3.594
62.22	3.5996
63.9	3.6055
65.58	3.6114
67.27	3.6182
68.95	3.6247
70.63	3.6309
72.31	3.6356
73.99	3.6399
75.67	3.6439
77.36	3.6486
79.04	3.6532
80.72	3.6582
82.4	3.6628
84.08	3.6678
85.76	3.6731
87.45	3.6786
89.13	3.6842
90.81	3.6895
92.49	3.6948
94.17	3.7007
95.85	3.7065
97.54	3.7131
99.22	3.7193
100.9	3.7258
102.58	3.7323
104.26	3.7397
105.94	3.7468
107.63	3.7543
109.31	3.762
110.99	3.7695
112.67	3.7772
114.35	3.785
116.03	3.7934
117.72	3.8014
119.4	3.8092
121.08	3.8172
122.76	3.8256
124.44	3.8337
126.12	3.842
127.81	3.8501
129.49	3.8581
131.17	3.8665
132.85	3.8746
134.53	3.8826
136.21	3.891
137.9	3.8991
139.58	3.9074
141.26	3.9158
142.94	3.9242
144.62	3.9326
146.3	3.9409
147.99	3.9496
149.67	3.9583
151.35	3.967
153.03	3.976
154.71	3.9849
156.39	3.9939
158.08	4.0032
159.76	4.0125
161.44	4.0215
163.12	4.0311
164.8	4.0407
166.48	4.0507
168.17	4.0603
169.85	4.0699
171.53	4.0801
173.21	4.09
174.83	4.0975
175.45	4.0975
0	4.0935
1.68	4.0643
3.36	4.0485
5.04	4.0352
6.73	4.0231
8.41	4.0119
10.09	4.0008
11.77	3.9902
13.45	3.98
15.14	3.9701
16.82	3.9601
18.5	3.9505
20.18	3.9406
21.86	3.9316
23.54	3.922
25.23	3.913
26.91	3.9043
28.59	3.895
30.27	3.8864
31.95	3.8777
33.63	3.869
35.31	3.8603
37	3.8516
38.68	3.8433
40.36	3.8346
42.04	3.8259
43.72	3.8172
45.4	3.8089
47.09	3.8005
48.77	3.7918
50.45	3.7834
52.13	3.7751
53.81	3.7667
55.49	3.7583
57.18	3.75
58.86	3.7422
60.54	3.7341
62.22	3.7264
63.9	3.7186
65.58	3.7109
67.27	3.7038
68.95	3.6966
70.63	3.6895
72.31	3.6827
73.99	3.6762
75.67	3.67
77.36	3.6638
79.04	3.6579
80.72	3.6517
82.4	3.6458
84.08	3.6399
85.76	3.634
87.45	3.6281
89.13	3.6222
90.81	3.6173
92.49	3.6126
94.17	3.6073
95.85	3.603
97.54	3.598
99.22	3.5934
100.9	3.5884
102.58	3.5838
104.26	3.5791
105.94	3.5742
107.63	3.5698
109.31	3.5649
110.99	3.5602
112.67	3.5556
114.35	3.5503
116.03	3.5444
117.72	3.5382
119.4	3.5314
121.08	3.5239
124.08	3.5119
124.44	3.5106
126.12	3.5032
127.81	3.4954
129.49	3.488
131.17	3.4827
132.85	3.4787
134.53	3.4756
136.21	3.4725
137.9	3.4691
139.58	3.466
141.26	3.4619
142.94	3.4585
144.62	3.4551
146.3	3.4514
147.99	3.4477
149.67	3.4433
151.35	3.439
153.03	3.4343
154.71	3.4288
156.39	3.421
158.08	3.4099
159.76	3.3928
161.44	3.3714
163.12	3.3466
164.8	3.3178
166.48	3.2859
168.17	3.249
169.85	3.2074
171.53	3.1591
172.98	3.1091
173.21	3.1011
174.41	3.0509
174.89	3.0285
175.44	2.9997
0	3.0174
0.55	3.0682
1.33	3.1191
2.37	3.1696
3.37	3.2096
4.87	3.2598
6.72	3.31
6.73	3.3103
8.97	3.3603
10.1	3.3813
13.17	3.4316
13.46	3.4356
16.83	3.4703
20.19	3.4821
23.56	3.4905
26.92	3.4991
30.29	3.5072
33.65	3.5153
37.02	3.5236
40.38	3.5323
43.75	3.5429
47.11	3.5546
50.48	3.5673
53.84	3.5801
57.21	3.5931
60.57	3.6055
63.94	3.6179
67.3	3.6309
70.67	3.6418
74.03	3.6511
77.4	3.661
80.76	3.6706
84.13	3.6802
87.49	3.6901
90.86	3.701
94.22	3.7127
97.59	3.7248
100.95	3.7388
104.32	3.7524
107.68	3.7679
111.05	3.7834
114.41	3.7996
117.78	3.8163
121.14	3.8324
124.51	3.8495
127.87	3.8662
131.24	3.8829
134.6	3.9
137.97	3.9164
141.33	3.9338
144.7	3.9512
148.06	3.9685
151.43	3.9865
154.79	4.0048
158.16	4.0237
161.52	4.0426
164.89	4.0621
168.25	4.0817
171.54	4.0975
173.52	4.0975
174.66	4.0975
174.8	4.0975
0	4.0869
3.37	4.0401
6.73	4.015
10.1	3.9927
13.46	3.9713
16.83	3.9512
20.19	3.9313
23.56	3.9121
26.92	3.8929
30.29	3.8746
33.65	3.8566
37.02	3.8386
40.38	3.8209
43.75	3.8033
47.11	3.7856
50.48	3.7679
53.84	3.7506
57.21	3.7338
60.57	3.7174
63.94	3.7013
67.3	3.6861
70.67	3.6718
74.03	3.6588
77.4	3.6461
80.76	3.6346
84.13	3.6238
87.49	3.6132
90.86	3.603
94.22	3.5931
97.59	3.5832
100.95	3.5742
104.32	3.5649
107.68	3.5556
111.05	3.5456
114.41	3.5348
117.78	3.5224
121.14	3.5091
124.51	3.4948
127.87	3.4796
131.24	3.47
134.6	3.4626
137.97	3.4548
141.33	3.4471
144.7	3.4387
148.06	3.43
151.43	3.4198
154.79	3.4074
158.16	3.3838
161.52	3.3395
164.36	3.2893
164.89	3.2796
167.06	3.2294
168.25	3.199
169.91	3.1485
171.31	3.0983
171.62	3.0868
172.73	3.0366
173.44	2.9997
0	3.0251
0.49	3.0757
1.25	3.1262
2.25	3.1764
3.37	3.2211
4.89	3.2713
6.73	3.3203
9.06	3.3705
10.1	3.3894
13.27	3.4396
13.46	3.4418
16.83	3.4725
20.19	3.4824
23.56	3.4911
26.92	3.4995
30.29	3.5078
33.65	3.5159
37.02	3.5249
40.38	3.5339
43.75	3.5444
47.11	3.5568
50.48	3.5695
53.84	3.5825
57.21	3.5956
60.57	3.6077
63.94	3.6201
67.3	3.6334
70.67	3.6436
74.03	3.6532
77.4	3.6628
80.76	3.6724
84.13	3.6824
87.49	3.6926
90.86	3.7034
94.22	3.7155
97.59	3.7279
100.95	3.7422
104.32	3.7565
107.68	3.772
111.05	3.7881
114.41	3.8039
117.78	3.8209
121.14	3.8374
124.51	3.8541
127.87	3.8712
131.24	3.8879
134.6	3.905
137.97	3.922
141.33	3.9391
144.7	3.9567
148.06	3.9747
151.43	3.9924
154.79	4.0113
158.16	4.0302
161.52	4.0494
164.89	4.0687
168.25	4.0885
171.19	4.0975
172.78	4.0975
173.56	4.0975
0	4.0873
3.37	4.0398
6.73	4.0147
10.1	3.9927
13.46	3.9713
16.83	3.9512
20.19	3.931
23.56	3.9118
26.92	3.8932
30.29	3.8746
33.65	3.8566
37.02	3.8386
40.38	3.8209
43.75	3.8033
47.11	3.7856
50.48	3.7679
53.84	3.7509
57.21	3.7338
60.57	3.7174
63.94	3.7016
67.3	3.6861
70.67	3.6718
74.03	3.6588
77.4	3.6461
80.76	3.6349
84.13	3.6238
87.49	3.6135
90.86	3.603
94.22	3.5931
97.59	3.5835
100.95	3.5742
104.32	3.5649
107.68	3.5556
111.05	3.5453
114.41	3.5351
117.78	3.5224
121.14	3.5091
124.51	3.4948
127.87	3.4796
131.24	3.4703
134.6	3.4626
137.97	3.4551
141.33	3.4471
144.7	3.4387
148.06	3.43
151.43	3.4201
154.79	3.4074
158.16	3.3838
161.52	3.3398
164.38	3.2896
164.89	3.28
167.08	3.23
168.25	3.2
169.92	3.1498
171.32	3.0998
171.62	3.0887
172.74	3.0381
173.49	2.9988
0	3.0239
0.48	3.0741
1.23	3.1246
2.22	3.1746
3.37	3.2204
4.88	3.2707
6.73	3.3203
9.05	3.3705
10.1	3.3894
13.28	3.4396
13.46	3.4418
16.83	3.4722
20.19	3.4824
23.56	3.4911
26.92	3.4998
30.29	3.5078
33.65	3.5159
37.02	3.5246
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5695
53.84	3.5825
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6334
70.67	3.6436
74.03	3.6532
77.4	3.6631
80.76	3.6728
84.13	3.6824
87.49	3.6926
90.86	3.7034
94.22	3.7155
97.59	3.7282
100.95	3.7419
104.32	3.7565
107.68	3.7723
111.05	3.7881
114.41	3.8039
117.78	3.8209
121.14	3.8377
124.51	3.8544
127.87	3.8715
131.24	3.8879
134.6	3.905
137.97	3.9223
141.33	3.9394
144.7	3.9567
148.06	3.9747
151.43	3.9927
154.79	4.0116
158.16	4.0305
161.52	4.0494
164.89	4.069
168.25	4.0888
171.17	4.0975
172.75	4.0975
173.51	4.0975
0	4.0869
3.37	4.0398
6.73	4.0147
10.1	3.9927
13.46	3.9713
16.83	3.9508
20.19	3.9313
23.56	3.9121
26.92	3.8932
30.29	3.8749
33.65	3.8566
37.02	3.8386
40.38	3.8213
43.75	3.8036
47.11	3.7856
50.48	3.7679
53.84	3.7509
57.21	3.7338
60.57	3.7174
63.94	3.7013
67.3	3.6861
70.67	3.6718
74.03	3.6588
77.4	3.6464
80.76	3.6346
84.13	3.6238
87.49	3.6135
90.86	3.603
94.22	3.5931
97.59	3.5832
100.95	3.5742
104.32	3.5649
107.68	3.5556
111.05	3.5453
114.41	3.5348
117.78	3.5224
121.14	3.5091
124.51	3.4945
127.87	3.4796
131.24	3.47
134.6	3.4626
137.97	3.4551
141.33	3.4471
144.7	3.4384
148.06	3.4297
151.43	3.4198
154.79	3.4074
158.16	3.3835
161.52	3.3395
164.37	3.2893
164.89	3.279
167.11	3.2288
168.25	3.1994
169.9	3.1491
171.32	3.0986
171.62	3.0871
172.74	3.0369
173.45	2.9994
0	3.0242
0.48	3.0747
1.25	3.1256
2.24	3.1758
3.37	3.2207
4.87	3.2707
6.73	3.32
9.04	3.3702
10.1	3.3897
13.3	3.4399
13.46	3.4418
16.83	3.4725
20.19	3.4824
23.56	3.4911
26.92	3.4998
30.29	3.5078
33.65	3.5159
37.02	3.5249
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5695
53.84	3.5825
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6334
70.67	3.6436
74.03	3.6532
77.4	3.6631
80.76	3.6728
84.13	3.6827
87.49	3.6926
90.86	3.7034
94.22	3.7155
97.59	3.7282
100.95	3.7422
104.32	3.7568
107.68	3.7723
111.05	3.7884
114.41	3.8045
117.78	3.8213
121.14	3.8377
124.51	3.8544
127.87	3.8715
131.24	3.8882
134.6	3.9053
137.97	3.9226
141.33	3.9394
144.7	3.957
148.06	3.975
151.43	3.993
154.79	4.0116
158.16	4.0305
161.52	4.0497
164.89	4.0693
168.25	4.0891
171.17	4.0975
172.74	4.0972
173.49	4.0972
0	4.0869
3.37	4.0398
6.73	4.0147
10.1	3.9927
13.46	3.9713
16.83	3.9508
20.19	3.9313
23.56	3.9121
26.92	3.8932
30.29	3.8746
33.65	3.8566
37.02	3.8386
40.38	3.8213
47.02	3.7856
47.11	3.7853
50.48	3.7676
53.84	3.7503
57.21	3.7335
60.57	3.7171
63.94	3.7013
67.3	3.6861
70.67	3.6715
74.03	3.6585
77.4	3.6461
80.76	3.6346
84.13	3.6235
87.49	3.6132
90.86	3.603
94.22	3.5931
97.59	3.5832
100.95	3.5739
104.32	3.5646
107.68	3.5556
111.05	3.5453
114.41	3.5348
117.78	3.5221
121.14	3.5088
124.51	3.4945
127.87	3.4796
131.24	3.47
134.6	3.4623
137.97	3.4545
141.33	3.4471
144.7	3.4387
148.06	3.4297
151.43	3.4195
154.79	3.4068
158.16	3.3832
161.52	3.3389
164.36	3.2886
164.89	3.2784
167.1	3.2279
168.25	3.1978
169.91	3.1473
171.32	3.0967
171.62	3.085
172.74	3.0347
173.41	2.9997
0	3.0251
0.49	3.0753
1.23	3.1256
2.23	3.1758
3.37	3.2214
4.9	3.2716
6.73	3.3203
9.05	3.3705
10.1	3.3897
13.3	3.4399
13.46	3.4418
16.83	3.4722
20.19	3.4824
23.56	3.4911
26.92	3.4998
30.29	3.5078
33.65	3.5159
37.02	3.5249
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5695
53.84	3.5825
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6334
70.67	3.6439
74.03	3.6532
77.4	3.6631
80.76	3.6728
84.13	3.6824
87.49	3.6929
90.86	3.7038
94.22	3.7155
97.59	3.7286
100.95	3.7422
104.32	3.7568
107.68	3.7723
111.05	3.7884
114.41	3.8045
117.78	3.8213
121.14	3.8377
124.51	3.8547
127.87	3.8718
131.24	3.8885
134.6	3.9053
137.97	3.9226
141.33	3.9397
144.7	3.9574
148.06	3.975
151.43	3.993
154.79	4.0116
158.16	4.0305
161.52	4.05
164.89	4.0693
168.25	4.0891
171.15	4.0975
172.71	4.0975
173.46	4.0975
0	4.0863
3.37	4.0398
6.73	4.0147
10.1	3.9924
13.46	3.9713
16.83	3.9505
20.19	3.931
23.56	3.9118
26.92	3.8932
30.29	3.8749
33.65	3.8569
37.02	3.8389
40.38	3.8213
43.75	3.8033
47.11	3.7859
50.48	3.7682
53.84	3.7509
57.21	3.7338
60.57	3.7174
63.94	3.7016
67.3	3.6864
70.67	3.6718
74.03	3.6585
77.4	3.6461
80.76	3.6346
84.13	3.6238
87.49	3.6132
90.86	3.6027
94.22	3.5931
97.59	3.5832
100.95	3.5739
104.32	3.5646
107.68	3.5553
111.05	3.5453
114.41	3.5348
117.78	3.5224
121.14	3.5088
124.51	3.4942
127.87	3.4796
131.24	3.47
134.6	3.4623
137.97	3.4545
141.33	3.4471
144.7	3.4384
148.06	3.4297
151.43	3.4195
154.79	3.4068
158.16	3.3832
161.52	3.3386
164.34	3.2886
164.89	3.2775
167.09	3.2273
168.25	3.1975
169.89	3.1473
171.29	3.097
171.62	3.0846
172.71	3.0344
173.39	2.9997
0	3.0248
0.49	3.0753
1.23	3.1256
2.23	3.1758
3.37	3.2211
4.88	3.2713
6.73	3.3203
9.04	3.3705
10.1	3.3894
13.28	3.4396
13.46	3.4418
16.83	3.4725
20.19	3.4824
23.56	3.4911
26.92	3.4998
30.29	3.5078
33.65	3.5162
37.02	3.5249
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5698
53.84	3.5828
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6334
70.67	3.6439
74.03	3.6532
77.4	3.6631
80.76	3.6728
84.13	3.6827
87.49	3.6929
90.86	3.7038
94.22	3.7158
97.59	3.7282
100.95	3.7425
104.32	3.7568
107.68	3.7723
111.05	3.7884
114.41	3.8045
117.78	3.8213
121.14	3.8377
124.51	3.8547
127.87	3.8718
131.24	3.8885
134.6	3.9056
137.97	3.9226
141.33	3.9397
144.7	3.957
148.06	3.975
151.43	3.9933
154.79	4.0119
158.16	4.0308
161.52	4.05
164.89	4.0693
168.25	4.0894
171.14	4.0975
172.7	4.0975
173.43	4.0975
0	4.0869
3.37	4.0395
6.73	4.0147
10.1	3.9927
13.46	3.9713
16.83	3.9512
20.19	3.931
23.56	3.9118
26.92	3.8932
30.29	3.8746
33.65	3.8566
37.02	3.8383
40.38	3.8209
43.75	3.8033
47.11	3.7856
50.48	3.7679
53.84	3.7506
57.21	3.7335
60.57	3.7174
63.94	3.7013
67.3	3.6861
70.67	3.6715
74.03	3.6585
77.4	3.6461
80.76	3.6346
84.13	3.6238
90.03	3.6052
90.86	3.6027
94.22	3.5931
97.59	3.5835
100.95	3.5742
104.32	3.5646
107.68	3.5553
111.05	3.5453
114.41	3.5348
117.78	3.5224
121.14	3.5088
124.51	3.4942
127.87	3.4796
131.24	3.47
134.6	3.4623
137.97	3.4548
141.33	3.4471
144.7	3.4384
148.06	3.4297
151.43	3.4195
154.79	3.4068
158.16	3.3832
161.52	3.3389
164.37	3.2886
164.89	3.2784
167.07	3.2282
168.25	3.1981
169.9	3.1476
171.3	3.0974
171.62	3.0856
172.73	3.0354
173.42	2.9991
0	3.0242
0.48	3.075
1.23	3.1256
2.23	3.1758
3.37	3.2211
4.89	3.2713
6.73	3.32
9.04	3.3702
10.1	3.3894
13.29	3.4396
13.46	3.4418
16.83	3.4722
20.19	3.4824
23.56	3.4911
26.92	3.4998
30.29	3.5078
33.65	3.5159
37.02	3.5249
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5698
53.84	3.5828
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6337
70.67	3.6439
74.03	3.6532
77.4	3.6631
80.76	3.6731
84.13	3.683
87.49	3.6929
90.86	3.7038
94.22	3.7158
97.59	3.7286
100.95	3.7425
104.32	3.7568
107.68	3.7723
111.05	3.7884
114.41	3.8045
117.78	3.8216
121.14	3.838
124.51	3.8547
127.87	3.8718
131.24	3.8885
134.6	3.9056
137.97	3.9226
141.33	3.94
144.7	3.9574
148.06	3.9753
151.43	3.9933
154.79	4.0119
158.16	4.0308
161.52	4.05
164.89	4.0693
168.26	4.0894
171.15	4.0975
172.71	4.0975
173.45	4.0975
0	4.0873
3.37	4.0398
6.73	4.0147
10.1	3.9927
13.46	3.9716
16.83	3.9512
20.19	3.9313
23.56	3.9118
26.92	3.8932
30.29	3.8749
33.65	3.8566
37.02	3.8389
40.38	3.8209
43.75	3.8033
47.11	3.7856
50.48	3.7679
53.84	3.7509
57.21	3.7338
60.57	3.7174
63.94	3.7013
67.3	3.6861
70.67	3.6718
74.03	3.6588
77.4	3.6461
80.76	3.6346
84.13	3.6238
87.49	3.6132
90.86	3.603
94.22	3.5931
97.59	3.5832
100.95	3.5742
104.32	3.5649
107.68	3.5556
111.05	3.5453
114.41	3.5348
117.78	3.5224
121.14	3.5091
124.51	3.4945
127.87	3.4796
131.24	3.47
134.6	3.4626
137.97	3.4548
141.33	3.4471
144.7	3.4384
148.06	3.4294
151.43	3.4198
154.79	3.4071
158.16	3.3835
161.52	3.3392
164.36	3.289
164.89	3.2784
167.09	3.2282
168.25	3.1984
169.91	3.1482
171.31	3.098
171.62	3.0862
172.74	3.0357
173.43	2.9997
0	3.0248
0.49	3.0753
1.25	3.1253
2.23	3.1755
3.37	3.2207
4.87	3.2707
6.73	3.32
9.04	3.3702
10.1	3.3891
13.25	3.4393
13.46	3.4418
16.83	3.4722
20.19	3.4824
23.56	3.4908
26.92	3.4995
30.29	3.5078
33.65	3.5162
37.02	3.5249
40.38	3.5339
43.75	3.5447
47.11	3.5571
50.48	3.5698
53.84	3.5828
57.21	3.5956
60.57	3.608
63.94	3.6204
67.3	3.6334
70.67	3.6439
74.03	3.6532
77.4	3.6631
80.76	3.6728
84.13	3.6827
87.49	3.6929
90.86	3.7038
94.22	3.7155
97.59	3.7286
100.95	3.7425
104.32	3.7568
107.68	3.7726
111.05	3.7884
114.41	3.8045
117.78	3.8213
121.14	3.838
124.51	3.8547
127.87	3.8718
131.24	3.8885
134.6	3.9056
137.97	3.9229
141.33	3.9397
144.7	3.9574
148.06	3.9753
151.43	3.9933
154.79	4.0119
158.16	4.0308
161.52	4.05
164.89	4.0696
168.25	4.0894
171.13	4.0975
172.68	4.0972
173.38	4.0972
0	4.0869
3.37	4.0395
6.73	4.0147
10.1	3.9924
13.46	3.9713
16.83	3.9508
20.19	3.931
