RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Cycle Number	Capacity (mAh)
270	97.59
270	100.95
270	104.32
270	107.69
270	111.05
270	114.42
270	117.78
270	121.15
270	124.51
270	125.41
270	127.85
270	131.22
270	134.58
270	137.95
270	141.31
270	144.68
270	148.04
270	151.41
270	154.78
270	158.14
270	161.51
270	164.87
270	168.24
270	171.6
270	174.97
270	178.33
270	181.7
270	185.06
270	188.43
270	191.79
270	194.47
270	195.16
270	197.23
270	198.52
270	200.06
270	201.35
270	201.89
270	202.85
271	0
271	0.5
271	1.28
271	2.3
271	3.37
271	4.94
271	6.73
271	9.13
271	10.1
271	13.44
271	13.46
271	16.83
271	20.19
271	23.56
271	26.92
271	30.29
271	33.65
271	37.02
271	40.38
271	43.75
271	47.11
271	50.48
271	53.84
271	57.21
271	60.57
271	63.94
271	67.3
271	70.67
271	74.04
271	77.4
271	80.77
271	84.13
271	87.5
271	90.86
271	94.23
271	97.59
271	100.96
271	104.32
271	107.69
271	111.05
271	114.42
271	117.78
271	121.15
271	124.51
271	127.88
271	131.25
271	134.61
271	137.98
271	141.34
271	144.71
271	148.07
271	151.44
271	154.8
271	158.17
271	161.53
271	164.9
271	168.26
271	171.63
271	174.99
271	178.36
271	181.73
271	185.09
271	188.46
271	191.82
271	195.19
271	198.55
271	201.13
271	202.02
271	0
271	3.37
271	6.73
271	10.1
271	13.46
271	16.83
271	20.19
271	23.56
271	26.92
271	30.29
271	33.65
271	37.02
271	40.38
271	43.75
271	47.11
271	50.48
271	53.84
271	57.21
271	60.58
271	63.94
271	67.31
271	70.67
271	74.04
271	77.4
271	80.77
271	84.13
271	87.5
271	90.86
271	94.23
271	97.59
271	100.96
271	104.33
271	107.69
271	111.06
271	114.42
271	117.79
271	121.15
271	124.52
271	127.88
271	131.25
271	134.61
271	137.98
271	141.34
271	144.71
271	148.07
271	151.44
271	154.8
271	158.17
271	161.54
271	164.9
271	168.27
271	171.63
271	175
271	178.36
271	181.73
271	185.09
271	188.46
271	191.7
271	191.82
271	194.29
271	195.19
271	197.11
271	198.55
271	199.91
271	201.06
271	201.89
272	0
272	0.85
272	1.74
272	2.88
272	3.37
272	4.92
272	6.73
272	9.11
272	10.1
272	13.45
272	13.46
272	16.83
272	20.19
272	23.56
272	26.92
272	30.29
272	33.65
272	37.02
272	40.38
272	43.75
272	47.11
272	50.48
272	53.84
272	57.21
272	60.57
272	63.94
272	67.3
272	70.67
272	74.04
272	77.4
272	80.77
272	84.13
272	87.5
272	90.86
272	94.23
272	97.59
272	100.96
272	104.32
272	107.69
272	111.05
272	114.42
272	117.78
272	121.15
272	124.51
272	127.88
272	131.24
272	134.61
272	137.97
272	141.34
272	144.71
272	148.07
272	151.44
272	154.8
272	158.17
272	161.53
272	164.9
272	168.26
272	171.63
272	174.99
272	178.36
272	181.72
272	185.09
272	188.45
272	191.82
272	195.18
272	198.55
272	201.07
272	201.88
272	0
272	3.37
272	6.73
272	10.1
272	13.46
272	16.83
272	20.19
272	23.56
272	26.92
272	30.29
272	33.65
272	37.02
272	40.38
272	43.75
272	47.11
272	50.48
272	53.84
272	57.21
272	60.57
272	63.94
272	67.3
272	70.67
272	74.03
272	77.4
272	80.77
272	84.13
272	87.5
272	90.86
272	94.23
272	97.59
272	100.96
272	104.32
272	107.69
272	111.05
272	114.42
272	117.78
272	121.91
272	124.51
272	127.88
272	131.24
272	134.61
272	137.97
272	141.34
272	144.7
272	148.07
272	151.43
272	154.8
272	158.16
272	161.53
272	164.9
272	168.26
272	171.63
272	174.99
272	178.36
272	181.72
272	185.79
272	188.45
272	191.69
272	191.82
272	194.3
272	195.18
272	197.1
272	198.55
272	199.9
272	201.07
272	201.85
273	0
273	0.82
273	1.71
273	2.86
273	3.37
273	4.94
273	6.73
273	9.11
273	10.1
273	13.46
273	16.83
273	20.19
273	23.56
273	26.92
273	30.29
273	33.65
273	37.02
273	40.38
273	43.75
273	47.11
273	50.48
273	53.84
273	57.21
273	60.57
273	63.94
273	67.3
273	70.67
273	74.03
273	77.4
273	80.77
273	84.13
273	87.5
273	90.86
273	94.23
273	97.59
273	100.96
273	104.32
273	107.69
273	111.05
273	114.42
273	117.78
273	121.15
273	124.51
273	127.88
273	131.24
273	134.61
273	137.97
273	141.34
273	144.7
273	148.07
273	151.44
273	154.8
273	158.17
273	161.53
273	164.9
273	168.26
273	171.63
273	174.99
273	178.36
273	181.72
273	185.09
273	188.45
273	191.82
273	195.18
273	198.55
273	201.01
273	201.76
273	0
273	3.37
273	6.73
273	10.1
273	13.46
273	16.83
273	20.19
273	23.56
273	26.92
273	30.29
273	33.65
273	37.02
273	40.38
273	43.75
273	47.11
273	50.48
273	53.84
273	57.21
273	60.58
273	63.94
273	67.31
273	70.67
273	74.04
273	77.4
273	80.77
273	84.13
273	87.5
273	90.86
273	94.23
273	97.59
273	100.96
273	104.32
273	107.69
273	111.06
273	114.42
273	117.79
273	121.15
273	124.52
273	127.88
273	131.25
273	134.61
273	137.98
273	141.34
273	144.71
273	148.07
273	151.44
273	154.8
273	158.17
273	161.53
273	164.9
273	168.27
273	171.63
273	175
273	178.36
273	181.73
273	185.09
273	188.46
273	191.73
273	191.82
273	194.32
273	195.19
273	197.09
273	198.55
273	199.94
273	201.08
273	201.88
274	0
274	0.5
274	1.28
274	2.31
274	3.37
274	4.91
274	6.73
274	9.13
274	10.1
274	13.46
274	16.83
274	20.19
274	23.56
274	26.92
274	30.29
274	33.65
274	37.02
274	40.38
274	43.75
274	47.11
274	50.48
274	53.84
274	57.21
274	60.58
274	63.94
274	67.31
274	70.67
274	74.04
274	77.4
274	80.77
274	84.13
274	87.5
274	90.86
274	94.23
274	97.59
274	100.96
274	104.32
274	107.69
274	111.05
274	114.42
274	117.78
274	121.15
274	124.52
274	127.88
274	131.25
274	134.61
274	137.98
274	141.34
274	144.71
274	148.07
274	151.44
274	154.8
274	158.17
274	161.53
274	164.9
274	168.26
274	171.63
274	174.99
274	178.36
274	181.72
274	185.09
274	188.46
274	191.82
274	195.19
274	198.55
274	201.13
274	201.97
274	0
274	3.37
274	6.73
274	10.1
274	13.46
274	16.83
274	20.19
274	23.56
274	26.92
274	30.29
274	33.65
274	37.02
274	40.38
274	43.75
274	47.11
274	50.48
274	53.84
274	57.21
274	60.58
274	63.94
274	67.31
274	70.67
274	74.04
274	77.4
274	80.77
274	84.13
274	87.5
274	90.86
274	94.23
274	97.59
274	100.96
274	104.32
274	107.69
274	111.05
274	114.42
274	117.78
274	121.15
274	124.51
274	127.88
274	131.25
274	134.61
274	137.98
274	141.34
274	144.71
274	148.07
274	151.44
274	154.8
274	158.17
274	161.53
274	164.9
274	168.26
274	171.63
274	174.99
274	178.36
274	181.72
274	185.09
274	188.45
274	191.73
274	191.82
274	194.33
274	195.19
274	197.1
274	198.55
274	199.93
274	201.07
274	201.92
274	201.95
275	0
275	0.5
275	1.28
275	2.31
275	3.37
275	4.94
275	6.73
275	9.12
275	10.1
275	13.45
275	13.46
275	16.83
275	20.19
275	23.56
275	26.92
275	30.29
275	33.65
275	37.02
275	40.38
275	43.75
275	47.11
275	50.48
275	53.84
275	57.21
275	60.58
275	63.94
275	67.31
275	70.67
275	74.04
275	77.4
275	80.77
275	84.13
275	87.5
275	90.86
275	94.23
275	97.59
275	100.96
275	104.32
275	107.69
275	111.05
275	114.42
275	117.78
275	121.15
275	124.51
275	127.88
275	131.25
275	134.61
275	137.98
275	141.34
275	144.71
275	148.07
275	151.44
275	154.8
275	158.17
275	161.53
275	164.9
275	168.26
275	171.63
275	174.99
275	178.36
275	181.72
275	185.09
275	188.45
275	191.82
275	195.19
275	198.55
275	201.12
275	201.98
275	0
275	3.37
275	6.73
275	10.1
275	13.46
275	16.83
275	20.19
275	23.56
275	26.92
275	30.29
275	33.65
275	37.02
275	40.38
275	43.75
275	47.11
275	50.48
275	53.84
275	57.21
275	60.57
275	63.94
275	67.31
275	70.67
275	74.04
275	77.4
275	80.77
275	84.13
275	87.5
275	90.86
275	94.23
275	97.59
275	100.96
275	104.32
275	107.69
275	111.05
275	114.42
275	117.78
275	121.15
275	124.51
275	127.88
275	131.25
275	134.61
275	137.98
275	141.34
275	144.71
275	148.07
275	151.44
275	154.8
275	158.17
275	161.53
275	164.9
275	168.26
275	171.63
275	174.99
275	178.36
275	181.73
275	185.09
275	188.46
275	191.77
275	191.82
275	194.32
275	195.19
275	197.13
275	198.55
275	199.93
275	201.08
275	201.91
276	0
276	0.49
276	1.28
276	2.31
276	3.37
276	4.92
276	6.73
276	9.12
276	10.1
276	13.45
276	13.46
276	16.83
276	20.19
276	23.56
276	26.92
276	30.29
276	33.65
276	37.02
276	40.38
276	43.75
276	47.11
276	50.48
276	53.84
276	57.21
276	60.58
276	63.94
276	67.31
276	70.67
276	74.04
276	77.4
276	80.77
276	84.13
276	87.5
276	90.86
276	94.23
276	97.59
276	100.96
276	104.32
276	107.69
276	111.05
276	114.42
276	117.78
276	121.15
276	124.52
276	127.88
276	131.25
276	134.61
276	137.98
276	141.34
276	144.71
276	148.07
276	151.44
276	154.8
276	158.17
276	161.53
276	164.9
276	168.26
276	171.63
276	174.99
276	178.36
276	181.72
276	185.09
276	188.45
276	191.82
276	195.18
276	198.55
276	201.11
276	201.93
276	0
276	3.37
276	6.73
276	10.1
276	13.46
276	16.83
276	20.19
276	23.56
276	26.92
276	30.29
276	33.65
276	37.02
276	40.38
276	43.75
276	47.11
276	50.48
276	53.84
276	57.21
276	60.57
276	63.94
276	67.3
276	70.67
276	74.03
276	77.4
276	80.76
276	84.13
276	87.49
276	90.86
276	94.22
276	97.59
276	100.95
276	104.32
276	107.68
276	111.05
276	114.42
276	117.78
276	121.15
276	124.51
276	127.88
276	131.24
276	134.61
276	137.97
276	141.34
276	144.7
276	148.07
276	151.43
276	154.8
276	158.16
276	161.53
276	164.89
276	168.26
276	171.62
276	174.99
276	178.35
276	181.72
276	185.08
276	188.45
276	191.73
276	191.82
276	194.32
276	195.18
276	197.1
276	198.55
276	199.91
276	201.06
276	201.9
277	0
277	0.49
277	1.27
277	2.3
277	3.37
277	4.92
277	6.73
277	9.12
277	10.1
277	13.45
277	13.46
277	16.83
277	20.19
277	23.56
277	26.92
277	30.29
277	33.65
277	37.02
277	40.38
277	43.75
277	47.11
277	50.48
277	53.84
277	57.21
277	60.57
277	63.94
277	67.3
277	70.67
277	74.04
277	77.4
277	80.77
277	84.13
277	87.5
277	90.86
277	94.23
277	97.59
277	100.96
277	104.32
277	107.69
277	111.05
277	114.42
277	117.78
277	121.15
277	124.51
277	127.88
277	131.24
277	134.61
277	137.97
277	141.34
277	144.7
277	148.07
277	151.44
277	154.8
277	158.17
277	161.53
277	164.9
277	168.26
277	171.63
277	174.99
277	178.36
277	181.72
277	185.09
277	188.45
277	191.82
277	195.18
277	198.55
277	201.1
277	201.92
277	0
277	3.37
277	6.73
277	10.1
277	13.46
277	16.83
277	20.19
277	23.56
277	26.92
277	30.29
277	33.65
277	37.02
277	40.38
277	43.75
277	47.11
277	50.48
277	53.84
277	57.21
277	60.57
277	63.94
277	67.3
277	70.67
277	74.04
277	77.4
277	80.77
277	84.13
277	87.5
277	90.86
277	94.23
277	97.59
277	100.96
277	104.32
277	107.69
277	111.05
277	114.42
277	117.78
277	121.15
277	124.51
277	127.88
277	131.24
277	134.61
277	137.97
277	141.34
277	144.71
277	148.07
277	151.44
277	154.8
277	158.17
277	161.53
277	164.9
277	168.26
277	171.63
277	174.99
277	178.36
277	181.72
277	185.09
277	188.45
277	191.71
277	191.82
277	194.31
277	195.18
277	197.11
277	198.55
277	199.92
277	201.06
277	201.87
278	0
278	0.5
278	1.29
278	2.32
278	3.37
278	4.92
278	6.73
278	9.12
278	10.1
278	13.46
278	16.83
278	20.19
278	23.56
278	26.92
278	30.29
278	33.65
278	37.02
278	40.38
278	43.75
278	47.11
278	50.48
278	53.84
278	57.21
278	60.57
278	63.94
278	67.31
278	70.67
278	74.04
278	77.4
278	80.77
278	84.13
278	87.5
278	90.86
278	94.23
278	97.59
278	100.96
278	104.32
278	107.69
278	111.05
278	114.42
278	117.78
278	121.15
278	124.51
278	127.88
278	131.24
278	134.61
278	137.97
278	141.34
278	144.71
278	148.07
278	151.44
278	154.8
278	159.3
278	161.53
278	164.9
278	168.26
278	171.63
278	174.99
278	178.36
278	181.72
278	185.09
278	188.45
278	191.82
278	195.18
278	198.55
278	201.08
278	201.88
278	0
278	3.37
278	6.73
278	10.1
278	13.46
278	16.83
278	20.19
278	23.56
278	26.92
278	30.29
278	33.65
278	37.02
278	40.38
278	43.75
278	47.11
278	50.48
278	53.84
278	57.21
278	60.57
278	63.94
278	67.3
278	70.67
278	74.03
278	77.4
278	80.76
278	84.13
278	87.49
278	90.86
278	94.22
278	97.59
278	100.96
278	104.32
278	107.69
278	111.05
278	114.42
278	117.78
278	121.16
278	124.52
278	127.89
278	131.25
278	134.62
278	137.98
278	141.35
278	144.71
278	148.08
278	151.44
278	154.81
278	158.17
278	161.54
278	164.89
278	168.26
278	171.62
278	174.99
278	178.35
278	181.72
278	185.08
278	188.45
278	191.68
278	191.81
278	194.3
278	195.18
278	197.1
278	198.54
278	199.9
278	201.07
278	201.83
279	0
279	0.52
279	1.29
279	2.32
279	3.37
279	4.92
279	6.73
279	9.13
279	10.1
279	13.44
279	13.46
279	16.83
279	20.19
279	23.56
279	26.92
279	30.29
279	33.65
279	37.02
279	40.38
279	43.75
279	47.11
279	50.48
279	53.84
279	57.21
279	60.57
279	63.94
279	67.3
279	70.67
279	74.03
279	77.4
279	80.76
279	84.13
279	87.49
279	90.86
279	94.22
279	97.59
279	100.95
279	104.32
279	107.68
279	111.05
279	114.41
279	117.78
279	121.14
279	124.51
279	127.87
279	131.24
279	134.6
279	137.97
279	141.33
279	144.7
279	148.07
279	151.43
279	154.8
279	158.16
279	161.53
279	164.89
279	168.26
279	171.62
279	174.99
279	178.35
279	181.72
279	185.08
279	188.45
279	191.81
279	195.18
279	198.54
279	201.06
279	201.86
279	0
279	3.37
279	6.73
279	10.1
279	13.46
279	16.83
279	20.19
279	23.56
279	26.92
279	30.29
279	33.65
279	37.02
279	40.38
279	43.75
279	47.11
279	50.48
279	53.84
279	57.21
279	60.57
279	63.94
279	67.3
279	70.67
279	74.03
279	77.4
279	80.76
279	84.13
279	87.49
279	90.86
279	94.22
279	97.59
279	100.95
279	104.32
279	107.68
279	111.05
279	114.41
279	117.78
279	121.14
279	124.51
279	127.87
279	131.24
279	134.6
279	137.97
279	141.33
279	144.7
279	148.06
279	151.43
279	154.79
279	158.16
279	161.52
279	164.89
279	168.25
279	171.62
279	174.98
279	178.35
279	181.71
279	185.08
279	188.44
279	191.7
279	191.81
279	194.29
279	195.17
279	197.09
279	198.54
279	199.9
279	201.05
279	201.8
280	0
280	0.81
280	1.68
280	2.83
280	3.37
280	4.95
280	6.73
280	9.13
280	10.1
280	13.46
280	16.83
280	20.19
280	23.56
280	26.92
280	30.29
280	33.65
280	37.02
280	40.38
280	43.75
280	47.11
280	50.48
280	53.84
280	57.21
280	60.57
280	63.94
280	67.3
280	70.67
280	74.03
280	77.4
280	80.76
280	84.13
280	87.49
280	90.86
280	94.22
280	97.59
280	100.95
280	104.32
280	107.68
280	111.05
280	114.42
280	117.78
280	121.15
280	124.51
280	127.88
280	132.65
280	134.61
280	137.97
280	141.34
280	144.7
280	148.07
280	151.44
280	154.81
280	158.17
280	161.54
280	164.9
280	168.27
280	171.63
280	175
280	178.36
280	181.73
280	185.09
280	188.46
280	191.82
280	195.19
280	198.56
280	201.04
280	201.81
280	0
280	3.37
280	6.73
280	10.1
280	13.46
280	16.83
280	20.19
280	23.56
280	26.92
280	30.29
280	33.65
280	37.02
280	40.38
280	43.75
280	47.11
280	50.48
280	53.84
280	57.21
280	60.57
280	63.94
280	67.3
280	70.67
280	74.03
280	77.4
280	80.76
280	84.13
280	87.49
280	90.86
280	94.22
280	97.59
280	100.95
280	104.32
280	107.68
280	111.05
280	114.41
280	117.78
280	121.14
280	124.51
280	127.87
280	131.24
280	134.6
280	137.97
280	141.33
280	144.7
280	148.06
280	151.43
280	154.79
280	158.16
280	161.52
280	164.89
280	168.25
280	171.62
280	174.98
280	178.35
280	181.71
280	185.08
280	188.44
280	191.7
280	191.81
280	194.27
280	195.17
280	197.09
280	198.54
280	199.91
280	201.05
280	201.78
281	0
281	0.52
281	1.29
281	2.33
281	3.37
281	4.94
281	6.73
281	9.1
281	10.1
281	13.43
281	13.46
281	16.83
281	20.19
281	23.56
281	26.92
281	30.29
281	33.65
281	37.02
281	40.38
281	43.75
281	47.11
281	50.48
281	53.84
281	57.21
281	60.57
281	63.94
281	67.3
281	70.67
281	74.03
281	77.4
281	80.76
281	84.13
281	87.49
281	90.86
281	94.22
281	97.59
281	100.95
281	104.32
281	107.68
281	111.05
281	114.41
281	117.78
281	121.14
281	124.51
281	127.87
281	131.24
281	134.6
281	137.97
281	141.33
281	144.7
281	148.06
281	151.43
281	154.79
281	158.16
281	161.52
281	164.89
281	168.25
281	171.62
281	174.98
281	178.35
281	181.71
281	185.08
281	188.44
281	191.81
281	195.17
281	198.54
281	200.99
281	201.75
281	0
281	3.37
281	6.73
281	10.1
281	13.46
281	16.83
281	20.19
281	23.56
281	26.92
281	30.29
281	33.65
281	37.02
281	40.38
281	43.75
281	47.11
281	50.48
281	53.84
281	57.21
281	60.57
281	63.94
281	67.3
281	70.67
281	74.03
281	77.4
281	80.76
281	84.13
281	87.49
281	90.86
281	94.22
281	97.59
281	100.95
281	104.32
281	107.68
281	111.05
281	114.41
281	117.78
281	121.14
281	124.51
281	127.87
281	131.24
281	134.6
281	137.97
281	141.33
281	144.7
281	148.06
281	151.43
281	154.79
281	158.16
281	161.52
281	164.89
281	168.25
281	171.62
281	174.98
281	178.35
281	181.71
281	185.08
281	188.44
281	191.67
281	191.81
281	194.29
281	195.17
281	197.08
281	198.54
281	199.9
281	201.03
281	201.76
282	0
282	0.49
282	1.28
282	2.3
282	3.37
282	4.92
282	6.73
282	9.14
282	10.1
282	13.45
282	13.46
282	16.83
282	20.19
282	23.56
282	26.92
282	30.29
282	33.65
282	37.02
282	40.38
282	43.75
282	47.11
282	50.48
282	53.84
282	57.21
282	60.57
282	63.94
282	67.3
282	70.67
282	74.03
282	77.4
282	80.76
282	84.13
282	87.5
282	90.86
282	94.23
282	97.59
282	100.96
282	104.32
282	107.69
282	111.05
282	114.42
282	117.78
282	121.15
282	124.51
282	127.88
282	131.24
282	134.61
282	137.97
282	141.34
282	144.7
282	148.07
282	151.43
282	154.8
282	158.16
282	161.53
282	164.9
282	168.26
282	171.63
282	174.99
282	178.36
282	181.72
282	185.09
282	188.45
282	191.82
282	195.18
282	198.55
282	201.02
282	201.78
282	0
282	3.37
282	6.73
282	10.1
282	13.46
282	16.83
282	20.19
282	23.56
282	26.92
282	30.29
282	33.65
282	37.02
282	40.38
282	43.75
282	47.11
282	50.48
282	53.84
282	57.21
282	60.57
282	63.94
282	67.31
282	70.67
282	74.04
282	77.4
282	80.77
282	84.13
282	87.5
282	90.86
282	94.23
282	97.59
282	100.96
282	104.32
282	107.69
282	111.05
282	114.42
282	117.78
282	121.15
282	124.52
282	127.89
282	131.26
282	134.61
282	137.98
282	141.34
282	144.71
282	148.07
282	151.44
282	154.8
282	158.17
282	161.53
282	164.9
282	168.26
282	171.63
282	174.99
282	178.36
282	181.73
282	185.09
282	188.46
282	191.68
282	191.82
282	194.29
282	195.19
282	197.09
282	198.55
282	199.9
282	201.03
282	201.74
283	0
283	0.76
283	1.64
283	2.76
283	3.37
283	4.94
283	6.73
283	9.13
283	10.1
283	13.46
283	16.83
283	20.19
283	23.56
