RBG_CYC_66824_Nw_c0_41V_40C_C10C10_170627_622BNG_VC211_100DOD_127 (155722 Points)
Time (s)	Current (mAh)
69690390	-20.1
69690990	-20.1
69691476	-20.1
69691590	-20.1
69691976	-20.1
69692190	-20.1
69692497	-20.1
69692765	-20.1
69692790	-20.1
69693022	-20.1
69693224	-20.1
69693390	-20.1
69693544	-20.1
69693545	-20.1
69693545	20.1
69693611	20.1
69693718	20.1
69693853	20.1
69694020	20.1
69694145	20.1
69694368	20.1
69694630	20.1
69694745	20.1
69695081	20.1
69695345	20.1
69695797	20.1
69695945	20.1
69696545	20.1
69697145	20.1
69697745	20.1
69698345	20.1
69698945	20.1
69699545	20.1
69700145	20.1
69700745	20.1
69701345	20.1
69701945	20.1
69702545	20.1
69703145	20.1
69703745	20.1
69704345	20.1
69704945	20.1
69705545	20.1
69706145	20.1
69706745	20.1
69707345	20.1
69707945	20.1
69708545	20.1
69709145	20.1
69709745	20.1
69710345	20.1
69710945	20.1
69711545	20.1
69712145	20.1
69712745	20.1
69713345	20.1
69713945	20.1
69714545	20.1
69715145	20.1
69715745	20.1
69716345	20.1
69716945	20.1
69717545	20.1
69718145	20.1
69718745	20.1
69719345	20.1
69719945	20.1
69720545	20.1
69721145	20.1
69721745	20.1
69722345	20.1
69722945	20.1
69723545	20.1
69724145	20.1
69724745	20.1
69725345	20.1
69725623	10.1
69725623	-20.1
69726103	-20.1
69726223	-20.1
69726823	-20.1
69727423	-20.1
69728023	-20.1
69728623	-20.1
69729223	-20.1
69729823	-20.1
69730423	-20.1
69731023	-20.1
69731623	-20.1
69732223	-20.1
69732823	-20.1
69733423	-20.1
69734023	-20.1
69734623	-20.1
69735223	-20.1
69735823	-20.1
69736423	-20.1
69737023	-20.1
69737623	-20.1
69738223	-20.1
69738823	-20.1
69739423	-20.1
69740023	-20.1
69740623	-20.1
69741223	-20.1
69741823	-20.1
69742423	-20.1
69743023	-20.1
69743623	-20.1
69744223	-20.1
69744823	-20.1
69745423	-20.1
69746023	-20.1
69746623	-20.1
69747223	-20.1
69747823	-20.1
69748423	-20.1
69749023	-20.1
69749623	-20.1
69750223	-20.1
69750823	-20.1
69751423	-20.1
69752023	-20.1
69752623	-20.1
69753223	-20.1
69753823	-20.1
69754423	-20.1
69755023	-20.1
69755513	-20.1
69755623	-20.1
69756016	-20.1
69756223	-20.1
69756533	-20.1
69756804	-20.1
69756823	-20.1
69757057	-20.1
69757261	-20.1
69757423	-20.1
69757579	-20.1
69757599	-20.1
69757599	20.1
69757666	20.1
69757773	20.1
69757908	20.1
69758074	20.1
69758199	20.1
69758422	20.1
69758685	20.1
69758799	20.1
69759135	20.1
69759399	20.1
69759852	20.1
69759999	20.1
69760599	20.1
69761199	20.1
69761799	20.1
69762399	20.1
69762999	20.1
69763599	20.1
69764199	20.1
69764799	20.1
69765399	20.1
69765999	20.1
69766599	20.1
69767199	20.1
69767799	20.1
69768399	20.1
69768999	20.1
69769599	20.1
69770199	20.1
69770799	20.1
69771399	20.1
69771999	20.1
69772599	20.1
69773199	20.1
69773799	20.1
69774399	20.1
69774999	20.1
69775599	20.1
69776199	20.1
69776799	20.1
69777399	20.1
69777999	20.1
69778599	20.1
69779199	20.1
69779799	20.1
69780399	20.1
69780999	20.1
69781599	20.1
69782199	20.1
69782799	20.1
69783399	20.1
69783999	20.1
69784599	20.1
69785199	20.1
69785799	20.1
69786399	20.1
69786999	20.1
69787599	20.1
69788199	20.1
69788799	20.1
69789399	20.1
69789666	10.1
69789666	-20.1
69790143	-20.1
69790266	-20.1
69790866	-20.1
69791466	-20.1
69792066	-20.1
69792666	-20.1
69793266	-20.1
69793866	-20.1
69794466	-20.1
69795066	-20.1
69795666	-20.1
69796266	-20.1
69796866	-20.1
69797466	-20.1
69798066	-20.1
69798666	-20.1
69799266	-20.1
69799866	-20.1
69800466	-20.1
69801066	-20.1
69801666	-20.1
69802266	-20.1
69802866	-20.1
69803466	-20.1
69804066	-20.1
69804666	-20.1
69805266	-20.1
69805866	-20.1
69806466	-20.1
69807066	-20.1
69807666	-20.1
69808266	-20.1
69808866	-20.1
69809466	-20.1
69810066	-20.1
69810666	-20.1
69811266	-20.1
69811866	-20.1
69812466	-20.1
69813066	-20.1
69813666	-20.1
69814266	-20.1
69814866	-20.1
69815466	-20.1
69816066	-20.1
69816666	-20.1
69817266	-20.1
69817866	-20.1
69818466	-20.1
69819066	-20.1
69819555	-20.1
69819666	-20.1
69820057	-20.1
69820266	-20.1
69820577	-20.1
69820847	-20.1
69820866	-20.1
69821098	-20.1
69821303	-20.1
69821466	-20.1
69821622	-20.1
69821640	-20.1
69821641	20.1
69821706	20.1
69821814	20.1
69821948	20.1
69822115	20.1
69822241	20.1
69822463	20.1
69822726	20.1
69822841	20.1
69823178	20.1
69823441	20.1
69823894	20.1
69824041	20.1
69824641	20.1
69825241	20.1
69825841	20.1
69826441	20.1
69827041	20.1
69827641	20.1
69828241	20.1
69828841	20.1
69829441	20.1
69830041	20.1
69830641	20.1
69831241	20.1
69831841	20.1
69832441	20.1
69833041	20.1
69833641	20.1
69834241	20.1
69834841	20.1
69835441	20.1
69836041	20.1
69836641	20.1
69837241	20.1
69837841	20.1
69838441	20.1
69839041	20.1
69839641	20.1
69840241	20.1
69840841	20.1
69841441	20.1
69842041	20.1
69842641	20.1
69843241	20.1
69843841	20.1
69844441	20.1
69845041	20.1
69845641	20.1
69846241	20.1
69846841	20.1
69847441	20.1
69848041	20.1
69848641	20.1
69849241	20.1
69849841	20.1
69850441	20.1
69851041	20.1
69851641	20.1
69852241	20.1
69852841	20.1
69853441	20.1
69853724	10.1
69853724	-20.1
69854198	-20.1
69854324	-20.1
69854924	-20.1
69855524	-20.1
69856124	-20.1
69856724	-20.1
69857324	-20.1
69857924	-20.1
69858524	-20.1
69859124	-20.1
69859724	-20.1
69860324	-20.1
69860924	-20.1
69861524	-20.1
69862124	-20.1
69862724	-20.1
69863324	-20.1
69863924	-20.1
69864524	-20.1
69865124	-20.1
69865724	-20.1
69866324	-20.1
69866924	-20.1
69867524	-20.1
69868124	-20.1
69868724	-20.1
69869324	-20.1
69869924	-20.1
69870524	-20.1
69871124	-20.1
69871724	-20.1
69872324	-20.1
69872924	-20.1
69873524	-20.1
69874124	-20.1
69874724	-20.1
69875324	-20.1
69875924	-20.1
69876524	-20.1
69877124	-20.1
69877724	-20.1
69878324	-20.1
69878924	-20.1
69879524	-20.1
69880124	-20.1
69880724	-20.1
69881324	-20.1
69881924	-20.1
69882524	-20.1
69883124	-20.1
69883617	-20.1
69883724	-20.1
69884119	-20.1
69884324	-20.1
69884637	-20.1
69884910	-20.1
69884924	-20.1
69885159	-20.1
69885365	-20.1
69885524	-20.1
69885681	-20.1
69885716	-20.1
69885716	20.1
69885781	20.1
69885888	20.1
69886023	20.1
69886190	20.1
69886316	20.1
69886537	20.1
69886800	20.1
69886916	20.1
69887250	20.1
69887516	20.1
69887970	20.1
69888116	20.1
69888716	20.1
69889316	20.1
69889916	20.1
69890516	20.1
69891116	20.1
69891716	20.1
69892316	20.1
69892916	20.1
69893516	20.1
69894116	20.1
69894716	20.1
69895316	20.1
69895916	20.1
69896516	20.1
69897116	20.1
69897716	20.1
69898316	20.1
69898916	20.1
69899516	20.1
69900116	20.1
69900716	20.1
69901316	20.1
69901916	20.1
69902516	20.1
69903116	20.1
69903716	20.1
69904316	20.1
69904916	20.1
69905516	20.1
69906116	20.1
69906716	20.1
69907316	20.1
69907916	20.1
69908516	20.1
69909116	20.1
69909716	20.1
69910316	20.1
69910916	20.1
69911516	20.1
69912116	20.1
69912716	20.1
69913316	20.1
69913916	20.1
69914516	20.1
69915116	20.1
69915716	20.1
69916316	20.1
69916916	20.1
69917516	20.1
69917797	10.1
69917797	-20.1
69918271	-20.1
69918397	-20.1
69918997	-20.1
69919597	-20.1
69920197	-20.1
69920797	-20.1
69921397	-20.1
69921997	-20.1
69922597	-20.1
69923197	-20.1
69923797	-20.1
69924397	-20.1
69924997	-20.1
69925597	-20.1
69926197	-20.1
69926797	-20.1
69927397	-20.1
69927997	-20.1
69928597	-20.1
69929197	-20.1
69929797	-20.1
69930397	-20.1
69930997	-20.1
69931597	-20.1
69932197	-20.1
69932797	-20.1
69933397	-20.1
69933997	-20.1
69934597	-20.1
69935197	-20.1
69935797	-20.1
69936397	-20.1
69936997	-20.1
69937597	-20.1
69938197	-20.1
69938797	-20.1
69939397	-20.1
69939997	-20.1
69940597	-20.1
69941197	-20.1
69941797	-20.1
69942397	-20.1
69942997	-20.1
69943597	-20.1
69944197	-20.1
69944797	-20.1
69945397	-20.1
69945997	-20.1
69946597	-20.1
69947197	-20.1
69947690	-20.1
69947797	-20.1
69948191	-20.1
69948397	-20.1
69948712	-20.1
69948986	-20.1
69948997	-20.1
69949232	-20.1
69949438	-20.1
69949597	-20.1
69949754	-20.1
69949784	-20.1
69949784	20.1
69949850	20.1
69949957	20.1
69950091	20.1
69950258	20.1
69950384	20.1
69950607	20.1
69950871	20.1
69950984	20.1
69951319	20.1
69951584	20.1
69952038	20.1
69952184	20.1
69952784	20.1
69953384	20.1
69953984	20.1
69954584	20.1
69955184	20.1
69955784	20.1
69956384	20.1
69956984	20.1
69957584	20.1
69958184	20.1
69958784	20.1
69959384	20.1
69959984	20.1
69960584	20.1
69961184	20.1
69961784	20.1
69962384	20.1
69962984	20.1
69963584	20.1
69964184	20.1
69964784	20.1
69965384	20.1
69965984	20.1
69966584	20.1
69967184	20.1
69967784	20.1
69968384	20.1
69968984	20.1
69969584	20.1
69970184	20.1
69970784	20.1
69971384	20.1
69971984	20.1
69972584	20.1
69973184	20.1
69973784	20.1
69974384	20.1
69974984	20.1
69975584	20.1
69976184	20.1
69976784	20.1
69977384	20.1
69977984	20.1
69978584	20.1
69979184	20.1
69979784	20.1
69980384	20.1
69980984	20.1
69981584	20.1
69981847	10.1
69981847	-20.1
69982321	-20.1
69982447	-20.1
69983047	-20.1
69983647	-20.1
69984247	-20.1
69984847	-20.1
69985447	-20.1
69986047	-20.1
69986647	-20.1
69987247	-20.1
69987847	-20.1
69988447	-20.1
69989047	-20.1
69989647	-20.1
69990247	-20.1
69990847	-20.1
69991447	-20.1
69992047	-20.1
69992647	-20.1
69993247	-20.1
69993847	-20.1
69994447	-20.1
69995047	-20.1
69995647	-20.1
69996247	-20.1
69996847	-20.1
69997447	-20.1
69998047	-20.1
69998647	-20.1
69999247	-20.1
69999847	-20.1
70000447	-20.1
70001047	-20.1
70001647	-20.1
70002247	-20.1
70002847	-20.1
70003447	-20.1
70004047	-20.1
70004647	-20.1
70005247	-20.1
70005847	-20.1
70006447	-20.1
70007047	-20.1
70007647	-20.1
70008247	-20.1
70008847	-20.1
70009447	-20.1
70010047	-20.1
70010647	-20.1
70011247	-20.1
70011740	-20.1
70011847	-20.1
70012239	-20.1
70012447	-20.1
70012758	-20.1
70013027	-20.1
70013047	-20.1
70013281	-20.1
70013485	-20.1
70013647	-20.1
70013803	-20.1
70013821	-20.1
70013821	20.1
70013887	20.1
70013994	20.1
70014129	20.1
70014295	20.1
70014421	20.1
70014642	20.1
70014906	20.1
70015021	20.1
70015356	20.1
70015621	20.1
70016072	20.1
70016221	20.1
70016821	20.1
70017421	20.1
70018021	20.1
70018621	20.1
70019221	20.1
70019821	20.1
70020421	20.1
70021021	20.1
70021621	20.1
70022221	20.1
70022821	20.1
70023421	20.1
70024021	20.1
70024621	20.1
70025221	20.1
70025821	20.1
70026421	20.1
70027021	20.1
70027621	20.1
70028221	20.1
70028821	20.1
70029421	20.1
70030021	20.1
70030621	20.1
70031221	20.1
70031821	20.1
70032421	20.1
70033021	20.1
70033621	20.1
70034221	20.1
70034821	20.1
70035421	20.1
70036021	20.1
70036621	20.1
70037221	20.1
70037821	20.1
70038421	20.1
70039021	20.1
70039621	20.1
70040221	20.1
70040821	20.1
70041421	20.1
70042021	20.1
70042621	20.1
70043221	20.1
70043821	20.1
70044421	20.1
70045021	20.1
70045621	20.1
70045870	10.1
70045870	-20.1
70046348	-20.1
70046470	-20.1
70047070	-20.1
70047670	-20.1
70048270	-20.1
70048870	-20.1
70049470	-20.1
70050070	-20.1
70050670	-20.1
70051270	-20.1
70051870	-20.1
70052470	-20.1
70053070	-20.1
70053670	-20.1
70054270	-20.1
70054870	-20.1
70055470	-20.1
70056070	-20.1
70056670	-20.1
70057270	-20.1
70057870	-20.1
70058470	-20.1
70059070	-20.1
70059670	-20.1
70060270	-20.1
70060870	-20.1
70061470	-20.1
70062070	-20.1
70062670	-20.1
70063270	-20.1
70063870	-20.1
70064470	-20.1
70065070	-20.1
70065670	-20.1
70066270	-20.1
70066870	-20.1
70067470	-20.1
70068070	-20.1
70068670	-20.1
70069270	-20.1
70069870	-20.1
70070470	-20.1
70071070	-20.1
70071670	-20.1
70072270	-20.1
70072870	-20.1
70073470	-20.1
70074070	-20.1
70074670	-20.1
70075270	-20.1
70075764	-20.1
70075870	-20.1
70076262	-20.1
70076470	-20.1
70076781	-20.1
70077053	-20.1
70077070	-20.1
70077304	-20.1
70077509	-20.1
70077670	-20.1
70077827	-20.1
70077850	-20.1
70077850	20.1
70077917	20.1
70078024	20.1
70078159	20.1
70078324	20.1
70078450	20.1
70078673	20.1
70078936	20.1
70079050	20.1
70079387	20.1
70079650	20.1
70080104	20.1
70080250	20.1
70080850	20.1
70081450	20.1
70082050	20.1
70082650	20.1
70083250	20.1
70083850	20.1
70084450	20.1
70085050	20.1
70085650	20.1
70086250	20.1
70086850	20.1
70087450	20.1
70088050	20.1
70088650	20.1
70089250	20.1
70089850	20.1
70090450	20.1
70091050	20.1
70091650	20.1
70092250	20.1
70092850	20.1
70093450	20.1
70094050	20.1
70094650	20.1
70095250	20.1
70095850	20.1
70096450	20.1
70097050	20.1
70097650	20.1
70098250	20.1
70098850	20.1
70099450	20.1
70100050	20.1
70100650	20.1
70101250	20.1
70101850	20.1
70102450	20.1
70103050	20.1
70103650	20.1
70104250	20.1
70104850	20.1
70105450	20.1
70106050	20.1
70106650	20.1
70107250	20.1
70107850	20.1
70108450	20.1
70109050	20.1
70109650	20.1
70109914	10.1
70109914	-20.1
70110389	-20.1
70110514	-20.1
70111114	-20.1
70111714	-20.1
70112314	-20.1
70112914	-20.1
70113514	-20.1
70114114	-20.1
70114714	-20.1
70115314	-20.1
70115914	-20.1
70116514	-20.1
70117114	-20.1
70117714	-20.1
70118314	-20.1
70118914	-20.1
70119514	-20.1
70120114	-20.1
70120714	-20.1
70121315	-20.1
70121914	-20.1
70122514	-20.1
70123114	-20.1
70123714	-20.1
70124314	-20.1
70124914	-20.1
70125514	-20.1
70126114	-20.1
70126714	-20.1
70127314	-20.1
70127914	-20.1
70128514	-20.1
70129114	-20.1
70129714	-20.1
70130314	-20.1
70130914	-20.1
70131514	-20.1
70132114	-20.1
70132714	-20.1
70133314	-20.1
70133914	-20.1
70134514	-20.1
70135114	-20.1
70135714	-20.1
70136314	-20.1
70136914	-20.1
70137514	-20.1
70138114	-20.1
70138714	-20.1
70139314	-20.1
70139808	-20.1
70139914	-20.1
70140307	-20.1
70140514	-20.1
70140825	-20.1
70141094	-20.1
70141114	-20.1
70141348	-20.1
70141552	-20.1
70141714	-20.1
70141869	-20.1
70141887	-20.1
70141887	20.1
70141953	20.1
70142060	20.1
70142194	20.1
70142361	20.1
70142487	20.1
70142709	20.1
70142972	20.1
70143087	20.1
70143423	20.1
70143687	20.1
70144140	20.1
70144287	20.1
70144887	20.1
70145487	20.1
70146087	20.1
70146687	20.1
70147287	20.1
70147887	20.1
70148487	20.1
70149087	20.1
70149687	20.1
70150287	20.1
70150887	20.1
70151487	20.1
70152087	20.1
70152687	20.1
70153287	20.1
70153887	20.1
70154487	20.1
70155087	20.1
70155687	20.1
70156287	20.1
70156887	20.1
70157487	20.1
70158087	20.1
70158687	20.1
70159287	20.1
70159887	20.1
70160487	20.1
70161087	20.1
70161687	20.1
70162287	20.1
70162887	20.1
70163487	20.1
70164087	20.1
70164687	20.1
70165287	20.1
70165887	20.1
70166487	20.1
70167087	20.1
70167687	20.1
70168287	20.1
70168887	20.1
70169487	20.1
70170087	20.1
70170687	20.1
70171287	20.1
70171887	20.1
70172487	20.1
70173087	20.1
70173687	20.1
70173942	10.1
70173942	-20.1
70174416	-20.1
70174542	-20.1
70175142	-20.1
70175742	-20.1
70176342	-20.1
70176942	-20.1
70177542	-20.1
70178142	-20.1
70178742	-20.1
70179342	-20.1
70179942	-20.1
70180542	-20.1
70181142	-20.1
70181742	-20.1
70182342	-20.1
70182942	-20.1
70183542	-20.1
70184142	-20.1
70184742	-20.1
70185342	-20.1
70185942	-20.1
70186542	-20.1
70187142	-20.1
70187742	-20.1
70188342	-20.1
70188942	-20.1
70189542	-20.1
70190142	-20.1
70190742	-20.1
70191342	-20.1
70191942	-20.1
70192542	-20.1
70193142	-20.1
70193742	-20.1
70194342	-20.1
70194942	-20.1
70195542	-20.1
70196142	-20.1
70196742	-20.1
70197342	-20.1
70197942	-20.1
70198542	-20.1
70199142	-20.1
70199742	-20.1
70200342	-20.1
70200942	-20.1
70201542	-20.1
70202142	-20.1
70202742	-20.1
70203342	-20.1
70203833	-20.1
70203942	-20.1
70204334	-20.1
70204542	-20.1
70204852	-20.1
70205125	-20.1
70205142	-20.1
70205376	-20.1
70205583	-20.1
70205742	-20.1
70205898	-20.1
70205921	-20.1
70205921	20.1
70205986	20.1
70206093	20.1
70206228	20.1
70206395	20.1
70206521	20.1
70206744	20.1
70207007	20.1
70207121	20.1
70207455	20.1
70207721	20.1
70208175	20.1
70208321	20.1
70208921	20.1
70209521	20.1
70210121	20.1
70210721	20.1
70211321	20.1
70211921	20.1
70212521	20.1
70213121	20.1
70213721	20.1
70214321	20.1
70214921	20.1
70215521	20.1
70216121	20.1
70216721	20.1
70217321	20.1
70217921	20.1
70218521	20.1
70219121	20.1
70219721	20.1
70220321	20.1
70220921	20.1
70221521	20.1
70222121	20.1
70222721	20.1
70223321	20.1
70223921	20.1
70224521	20.1
70225121	20.1
70225721	20.1
70226321	20.1
70226921	20.1
70227521	20.1
70228121	20.1
70228721	20.1
70229321	20.1
70229921	20.1
70230521	20.1
70231121	20.1
70231721	20.1
70232321	20.1
70232921	20.1
70233521	20.1
70234121	20.1
70234721	20.1
70235321	20.1
70235921	20.1
70236521	20.1
70237121	20.1
70237721	20.1
70237977	10.1
70237978	-20.1
70238450	-20.1
70238577	-20.1
70239177	-20.1
70239777	-20.1
70240377	-20.1
70240977	-20.1
70241577	-20.1
70242178	-20.1
70242777	-20.1
70243377	-20.1
70243977	-20.1
70244577	-20.1
70245177	-20.1
70245778	-20.1
70246377	-20.1
70246977	-20.1
70247577	-20.1
70248177	-20.1
70248777	-20.1
70249377	-20.1
70249978	-20.1
70250577	-20.1
70251177	-20.1
70251777	-20.1
70252377	-20.1
70252977	-20.1
70253577	-20.1
70254177	-20.1
70254778	-20.1
70255377	-20.1
70255977	-20.1
70256577	-20.1
70257177	-20.1
70257777	-20.1
70258377	-20.1
70258977	-20.1
70259577	-20.1
70260178	-20.1
70260777	-20.1
70261377	-20.1
70261977	-20.1
70262577	-20.1
70263177	-20.1
70263777	-20.1
70264377	-20.1
70264978	-20.1
70265577	-20.1
70266177	-20.1
70266777	-20.1
70267377	-20.1
70267872	-20.1
70267977	-20.1
70268370	-20.1
70268577	-20.1
70268888	-20.1
70269163	-20.1
70269178	-20.1
70269412	-20.1
70269617	-20.1
70269777	-20.1
70269934	-20.1
70269960	-20.1
70269960	20.1
70270026	20.1
70270132	20.1
70270267	20.1
70270434	20.1
70270560	20.1
70270782	20.1
70271046	20.1
70271160	20.1
70271497	20.1
70271760	20.1
70272213	20.1
70272360	20.1
70272960	20.1
70273560	20.1
70274160	20.1
70274760	20.1
70275360	20.1
70275960	20.1
70276560	20.1
70277160	20.1
70277760	20.1
70278360	20.1
70278960	20.1
70279560	20.1
70280160	20.1
70280760	20.1
70281360	20.1
70281960	20.1
70282560	20.1
70283160	20.1
70283760	20.1
70284360	20.1
70284960	20.1
70285560	20.1
70286160	20.1
70286760	20.1
70287360	20.1
70287960	20.1
70288560	20.1
70289160	20.1
70289760	20.1
70290360	20.1
70290960	20.1
70291560	20.1
70292160	20.1
70292760	20.1
70293360	20.1
70293960	20.1
70294560	20.1
70295160	20.1
70295760	20.1
70296360	20.1
70296960	20.1
70297560	20.1
70298160	20.1
70298760	20.1
70299360	20.1
70299960	20.1
70300560	20.1
70301160	20.1
70301774	20.1
70302031	10.1
70302031	-20.1
70302502	-20.1
70302631	-20.1
70303231	-20.1
70303831	-20.1
70304431	-20.1
70305031	-20.1
70305631	-20.1
70306231	-20.1
70306831	-20.1
70307431	-20.1
70308031	-20.1
70308631	-20.1
70309231	-20.1
70309831	-20.1
70310431	-20.1
70311031	-20.1
70311631	-20.1
70312231	-20.1
70312831	-20.1
70313431	-20.1
70314031	-20.1
70314631	-20.1
70315231	-20.1
70315831	-20.1
70316431	-20.1
70317031	-20.1
70317631	-20.1
70318231	-20.1
70318831	-20.1
70319431	-20.1
70320031	-20.1
70320631	-20.1
70321231	-20.1
70321831	-20.1
70322431	-20.1
70323031	-20.1
70323631	-20.1
70324231	-20.1
70324831	-20.1
70325431	-20.1
70326031	-20.1
70326631	-20.1
70327231	-20.1
70327831	-20.1
70328431	-20.1
70329031	-20.1
70329631	-20.1
70330231	-20.1
70330831	-20.1
70331431	-20.1
70331925	-20.1
70332031	-20.1
70332424	-20.1
70332631	-20.1
70332941	-20.1
70333212	-20.1
70333231	-20.1
70333464	-20.1
70333669	-20.1
70333831	-20.1
70333986	-20.1
70334005	-20.1
70334005	20.1
70334070	20.1
70334177	20.1
70334311	20.1
70334478	20.1
70334605	20.1
70334827	20.1
70335090	20.1
70335205	20.1
70335541	20.1
70335805	20.1
70336256	20.1
70336405	20.1
70337005	20.1
70337605	20.1
70338205	20.1
70338805	20.1
70339405	20.1
70340005	20.1
70340605	20.1
70341205	20.1
70341805	20.1
70342405	20.1
70343005	20.1
70343605	20.1
70344205	20.1
70344805	20.1
70345405	20.1
70346005	20.1
70346605	20.1
70347205	20.1
70347805	20.1
70348405	20.1
70349005	20.1
70349605	20.1
70350205	20.1
70350805	20.1
70351405	20.1
70352005	20.1
70352605	20.1
70353205	20.1
70353805	20.1
70354405	20.1
70355005	20.1
70355605	20.1
70356205	20.1
70356805	20.1
70357405	20.1
70358005	20.1
70358605	20.1
70359205	20.1
70359805	20.1
70360405	20.1
70361005	20.1
70361605	20.1
70362205	20.1
70362805	20.1
70363405	20.1
70364005	20.1
70364605	20.1
70365205	20.1
70365805	20.1
70366056	10.1
70366057	-20.1
70366531	-20.1
70366657	-20.1
70367257	-20.1
70367857	-20.1
70368457	-20.1
70369057	-20.1
70369657	-20.1
70370257	-20.1
70370857	-20.1
70371457	-20.1
70372057	-20.1
70372657	-20.1
70373257	-20.1
70373857	-20.1
70374457	-20.1
70375057	-20.1
70375657	-20.1
70376257	-20.1
70376857	-20.1
70377457	-20.1
70378057	-20.1
70378657	-20.1
70379257	-20.1
70379857	-20.1
70380457	-20.1
70381057	-20.1
70381657	-20.1
70382257	-20.1
70382857	-20.1
70383457	-20.1
70384057	-20.1
70384657	-20.1
70385257	-20.1
70385857	-20.1
70386457	-20.1
70387057	-20.1
70387657	-20.1
70388257	-20.1
70388857	-20.1
70389457	-20.1
70390057	-20.1
70390657	-20.1
70391257	-20.1
70391857	-20.1
70392457	-20.1
70393057	-20.1
70393657	-20.1
70394257	-20.1
70394857	-20.1
70395457	-20.1
70395946	-20.1
70396057	-20.1
70396447	-20.1
70396657	-20.1
70396966	-20.1
70397236	-20.1
70397257	-20.1
70397487	-20.1
70397690	-20.1
70397857	-20.1
70398011	-20.1
70398014	-20.1
70398015	20.1
70398080	20.1
70398186	20.1
70398321	20.1
70398488	20.1
70398614	20.1
70398837	20.1
70399103	20.1
70399214	20.1
70399549	20.1
70399815	20.1
70400268	20.1
70400414	20.1
70401014	20.1
70401614	20.1
70402214	20.1
70402814	20.1
70403414	20.1
70404015	20.1
70404614	20.1
70405214	20.1
70405814	20.1
70406414	20.1
70407014	20.1
70407614	20.1
70408215	20.1
70408814	20.1
70409414	20.1
70410014	20.1
70410614	20.1
70411214	20.1
70411814	20.1
70412414	20.1
70413015	20.1
70413614	20.1
70414214	20.1
70414814	20.1
70415414	20.1
70416014	20.1
70416614	20.1
70417214	20.1
70417814	20.1
70418414	20.1
70419014	20.1
70419614	20.1
70420214	20.1
70420814	20.1
70421414	20.1
70422014	20.1
70422615	20.1
70423214	20.1
70423814	20.1
70424414	20.1
70425014	20.1
70425614	20.1
70426214	20.1
70426814	20.1
70427414	20.1
70428015	20.1
70428614	20.1
70429214	20.1
70429814	17.2
70430039	10.1
70430040	-20.1
70430513	-20.1
70430640	-20.1
70431240	-20.1
70431840	-20.1
70432440	-20.1
70433040	-20.1
70433640	-20.1
70434240	-20.1
70434840	-20.1
70435440	-20.1
70436040	-20.1
70436640	-20.1
70437240	-20.1
70437840	-20.1
70438440	-20.1
70439040	-20.1
70439640	-20.1
70440240	-20.1
70440840	-20.1
70441440	-20.1
70442040	-20.1
70442640	-20.1
70443240	-20.1
70443840	-20.1
70444440	-20.1
70445040	-20.1
70445640	-20.1
70446240	-20.1
70446840	-20.1
70447440	-20.1
70448040	-20.1
70448640	-20.1
70449240	-20.1
70449840	-20.1
70450440	-20.1
70451040	-20.1
70451640	-20.1
70452240	-20.1
70452840	-20.1
70453440	-20.1
70454040	-20.1
70454640	-20.1
70455240	-20.1
70455840	-20.1
70456440	-20.1
70457040	-20.1
70457640	-20.1
70458240	-20.1
70458840	-20.1
70459440	-20.1
70459929	-20.1
70460040	-20.1
70460429	-20.1
70460640	-20.1
70460948	-20.1
70461220	-20.1
70461240	-20.1
70461471	-20.1
70461674	-20.1
70461840	-20.1
70461994	-20.1
70462000	-20.1
70462000	20.1
70462065	20.1
70462172	20.1
70462307	20.1
70462474	20.1
70462600	20.1
70462822	20.1
70463086	20.1
70463200	20.1
70463537	20.1
70463800	20.1
70464254	20.1
70464400	20.1
70465000	20.1
70465600	20.1
70466200	20.1
70466800	20.1
70467400	20.1
70468000	20.1
70468600	20.1
70469200	20.1
70469800	20.1
70470400	20.1
70471000	20.1
70471600	20.1
70472200	20.1
70472800	20.1
70473400	20.1
70474000	20.1
70474600	20.1
70475200	20.1
70475800	20.1
70476400	20.1
70477000	20.1
70477600	20.1
70478200	20.1
70478800	20.1
70479400	20.1
70480000	20.1
70480600	20.1
70481200	20.1
70481800	20.1
70482400	20.1
70483000	20.1
70483600	20.1
70484200	20.1
70484800	20.1
70485400	20.1
70486000	20.1
70486600	20.1
70487200	20.1
70487800	20.1
70488400	20.1
70489000	20.1
70489600	20.1
70490200	20.1
70490800	20.1
70491400	20.1
70492000	20.1
70492600	20.1
70493200	20.1
70493800	20.1
70494051	10.1
70494051	-20.1
70494523	-20.1
70494651	-20.1
70495251	-20.1
70495851	-20.1
70496451	-20.1
70497051	-20.1
70497651	-20.1
70498251	-20.1
70498851	-20.1
70499451	-20.1
70500051	-20.1
70500651	-20.1
70501251	-20.1
70501851	-20.1
70502451	-20.1
70503051	-20.1
70503651	-20.1
70504251	-20.1
70504851	-20.1
70505451	-20.1
70506051	-20.1
70506651	-20.1
70507251	-20.1
70507851	-20.1
70508451	-20.1
70509051	-20.1
70509651	-20.1
70510251	-20.1
70510851	-20.1
70511451	-20.1
70512051	-20.1
70512651	-20.1
70513251	-20.1
70513851	-20.1
70514451	-20.1
70515051	-20.1
70515651	-20.1
70516251	-20.1
70516851	-20.1
70517451	-20.1
70518051	-20.1
70518651	-20.1
70519251	-20.1
70519851	-20.1
70520451	-20.1
70521051	-20.1
70521651	-20.1
70522251	-20.1
